epoch,novelty_rate,novelty_source_count,genome_entropy,domain_entropy,extinctions,total_knowledge,is_monoculture
680,-8,3,0.0,0.0,0,2,true
681,7,5,0.0,0.0,0,9,true
682,-5,5,0.0,0.0,0,4,true
683,6,4,0.0,0.0,0,10,true
684,-1,5,0.0,0.0,0,9,true
685,-5,5,0.0,0.0,0,4,true
686,0,5,0.0,0.0,0,4,true
687,3,5,0.0,0.0,0,7,true
688,2,5,0.0,0.0,0,9,true
689,-2,5,0.0,0.0,0,7,true
690,1,5,0.0,0.0,0,8,true
691,1,5,0.0,0.0,0,9,true
692,-4,5,0.0,0.0,0,5,true
693,2,5,0.0,0.0,0,7,true
694,-5,5,0.0,0.0,0,2,true
695,3,5,0.0,0.0,0,5,true
696,-3,5,0.0,0.0,0,2,true
697,0,5,0.0,0.0,0,2,true
698,7,4,0.0,0.0,0,9,true
699,1,5,0.0,0.0,0,10,true
700,-1,5,0.0,0.0,0,9,true
701,-1,5,0.0,0.0,0,8,true
702,-2,5,0.0,0.0,0,6,true
703,-2,5,0.0,0.0,0,4,true
704,1,5,0.0,0.0,0,5,true
705,1,5,0.0,0.0,0,6,true
706,3,5,0.0,0.0,0,9,true
707,-8,5,0.0,0.0,0,1,true
708,4,5,0.0,0.0,0,5,true
709,-1,5,0.0,0.0,0,4,true
710,1,5,0.0,0.0,0,5,true
711,-2,5,0.0,0.0,0,3,true
712,-1,5,0.0,0.0,0,2,true
713,-1,5,0.0,0.0,0,1,true
714,8,5,0.0,0.0,0,9,true
715,1,5,0.0,0.0,0,10,true
716,-9,5,0.0,0.0,0,1,true
717,3,5,0.0,0.0,0,4,true
718,1,5,0.0,0.0,0,5,true
719,-2,5,0.0,0.0,0,3,true
720,0,5,0.0,0.0,0,3,true
721,3,5,0.0,0.0,0,6,true
722,1,5,0.0,0.0,0,7,true
723,-3,5,0.0,0.0,0,4,true
724,5,5,0.0,0.0,0,9,true
725,-2,5,0.0,0.0,0,7,true
726,0,4,0.0,0.0,0,7,true
727,3,5,0.0,0.0,0,10,true
728,-4,5,0.0,0.0,0,6,true
729,-5,5,0.0,0.0,0,1,true
730,1,5,0.0,0.0,0,2,true
731,2,5,0.0,0.0,0,4,true
732,3,5,0.0,0.0,0,7,true
733,-6,5,0.0,0.0,0,1,true
734,5,5,0.0,0.0,0,6,true
735,-4,5,0.0,0.0,0,2,true
736,5,5,0.0,0.0,0,7,true
737,-4,5,0.0,0.0,0,3,true
738,2,5,0.0,0.0,0,5,true
739,4,5,0.0,0.0,0,9,true
740,-6,4,0.0,0.0,0,3,true
741,7,5,0.0,0.0,0,10,true
742,-2,4,0.0,0.0,0,8,true
743,-3,5,0.0,0.0,0,5,true
744,0,5,0.0,0.0,0,5,true
745,4,5,0.0,0.0,0,9,true
746,-7,5,0.0,0.0,0,2,true
747,0,5,0.0,0.0,0,2,true
748,4,4,0.0,0.0,0,6,true
749,0,4,0.0,0.0,0,6,true
750,-4,5,0.0,0.0,0,2,true
751,6,5,0.0,0.0,0,8,true
752,1,5,0.0,0.0,0,9,true
753,-2,5,0.0,0.0,0,7,true
754,-3,5,0.0,0.0,0,4,true
755,1,4,0.0,0.0,0,5,true
756,5,5,0.0,0.0,0,10,true
757,-8,5,0.0,0.0,0,2,true
758,3,5,0.0,0.0,0,5,true
759,4,5,0.0,0.0,0,9,true
760,-7,5,0.0,0.0,0,2,true
761,2,5,0.0,0.0,0,4,true
762,3,5,0.0,0.0,0,7,true
763,-4,5,0.0,0.0,0,3,true
764,0,5,0.0,0.0,0,3,true
765,3,5,0.0,0.0,0,6,true
766,-2,5,0.0,0.0,0,4,true
767,4,5,0.0,0.0,0,8,true
768,-2,5,0.0,0.0,0,6,true
769,-3,5,0.0,0.0,0,3,true
770,-1,5,0.0,0.0,0,2,true
771,2,5,0.0,0.0,0,4,true
772,-2,5,0.0,0.0,0,2,true
773,2,5,0.0,0.0,0,4,true
774,-3,5,0.0,0.0,0,1,true
775,1,5,0.0,0.0,0,2,true
776,2,5,0.0,0.0,0,4,true
777,1,5,0.0,0.0,0,5,true
778,5,4,0.0,0.0,0,10,true
779,-2,5,0.0,0.0,0,8,true
780,-7,5,0.0,0.0,0,1,true
781,7,5,0.0,0.0,0,8,true
782,-7,5,0.0,0.0,0,1,true
783,8,5,0.0,0.0,0,9,true
784,-7,5,0.0,0.0,0,2,true
785,1,5,0.0,0.0,0,3,true
786,4,5,0.0,0.0,0,7,true
787,0,5,0.0,0.0,0,7,true
788,-1,5,0.0,0.0,0,6,true
789,-5,5,0.0,0.0,0,1,true
790,6,5,0.0,0.0,0,7,true
791,3,5,0.0,0.0,0,10,true
792,-8,5,0.0,0.0,0,2,true
793,6,5,0.0,0.0,0,8,true
794,-3,5,0.0,0.0,0,5,true
795,-4,5,0.0,0.0,0,1,true
796,0,5,0.0,0.0,0,1,true
797,8,5,0.0,0.0,0,9,true
798,-3,5,0.0,0.0,0,6,true
799,4,5,0.0,0.0,0,10,true
800,-9,5,0.0,0.0,0,1,true
801,1,5,0.0,0.0,0,2,true
802,3,5,0.0,0.0,0,5,true
803,2,5,0.0,0.0,0,7,true
804,3,5,0.0,0.0,0,10,true
805,-5,5,0.0,0.0,0,5,true
806,4,5,0.0,0.0,0,9,true
807,-8,5,0.0,0.0,0,1,true
808,5,5,0.0,0.0,0,6,true
809,1,5,0.0,0.0,0,7,true
810,2,5,0.0,0.0,0,9,true
811,-2,5,0.0,0.0,0,7,true
812,-5,5,0.0,0.0,0,2,true
813,-1,5,0.0,0.0,0,1,true
814,9,5,0.0,0.0,0,10,true
815,-2,5,0.0,0.0,0,8,true
816,-7,5,0.0,0.0,0,1,true
817,7,5,0.0,0.0,0,8,true
818,-2,5,0.0,0.0,0,6,true
819,2,5,0.0,0.0,0,8,true
820,-4,5,0.0,0.0,0,4,true
821,-2,5,0.0,0.0,0,2,true
822,0,5,0.0,0.0,0,2,true
823,4,5,0.0,0.0,0,6,true
824,-3,5,0.0,0.0,0,3,true
825,5,4,0.0,0.0,0,8,true
826,2,5,0.0,0.0,0,10,true
827,-2,5,0.0,0.0,0,8,true
828,0,5,0.0,0.0,0,8,true
829,-3,5,0.0,0.0,0,5,true
830,5,5,0.0,0.0,0,10,true
831,-9,5,0.0,0.0,0,1,true
832,1,5,0.0,0.0,0,2,true
833,0,5,0.0,0.0,0,2,true
834,-1,5,0.0,0.0,0,1,true
835,6,5,0.0,0.0,0,7,true
836,-6,5,0.0,0.0,0,1,true
837,7,4,0.0,0.0,0,8,true
838,-3,5,0.0,0.0,0,5,true
839,-3,5,0.0,0.0,0,2,true
840,3,5,0.0,0.0,0,5,true
841,-4,5,0.0,0.0,0,1,true
842,2,5,0.0,0.0,0,3,true
843,-1,5,0.0,0.0,0,2,true
844,5,5,0.0,0.0,0,7,true
845,1,5,0.0,0.0,0,8,true
846,0,5,0.0,0.0,0,8,true
847,-5,5,0.0,0.0,0,3,true
848,3,5,0.0,0.0,0,6,true
849,3,5,0.0,0.0,0,9,true
850,-4,5,0.0,0.0,0,5,true
851,5,5,0.0,0.0,0,10,true
852,-4,5,0.0,0.0,0,6,true
853,-5,5,0.0,0.0,0,1,true
854,3,5,0.0,0.0,0,4,true
855,4,4,0.0,0.0,0,8,true
856,-2,5,0.0,0.0,0,6,true
857,-2,5,0.0,0.0,0,4,true
858,2,5,0.0,0.0,0,6,true
859,2,5,0.0,0.0,0,8,true
860,-5,5,0.0,0.0,0,3,true
861,2,5,0.0,0.0,0,5,true
862,4,5,0.0,0.0,0,9,true
863,-8,5,0.0,0.0,0,1,true
864,7,5,0.0,0.0,0,8,true
865,2,5,0.0,0.0,0,10,true
866,-7,5,0.0,0.0,0,3,true
867,0,4,0.0,0.0,0,3,true
868,1,5,0.0,0.0,0,4,true
869,3,5,0.0,0.0,0,7,true
870,-6,5,0.0,0.0,0,1,true
871,8,5,0.0,0.0,0,9,true
872,1,5,0.0,0.0,0,10,true
873,-1,5,0.0,0.0,0,9,true
874,-4,5,0.0,0.0,0,5,true
875,-1,5,0.0,0.0,0,4,true
876,6,5,0.0,0.0,0,10,true
877,-5,5,0.0,0.0,0,5,true
878,-1,5,0.0,0.0,0,4,true
879,4,5,0.0,0.0,0,8,true
880,-7,5,0.0,0.0,0,1,true
881,2,5,0.0,0.0,0,3,true
882,3,5,0.0,0.0,0,6,true
883,-4,5,0.0,0.0,0,2,true
884,8,5,0.0,0.0,0,10,true
885,-8,5,0.0,0.0,0,2,true
886,7,5,0.0,0.0,0,9,true
887,-5,5,0.0,0.0,0,4,true
888,0,5,0.0,0.0,0,4,true
889,5,5,0.0,0.0,0,9,true
890,0,5,0.0,0.0,0,9,true
891,-4,5,0.0,0.0,0,5,true
892,-2,5,0.0,0.0,0,3,true
893,7,5,0.0,0.0,0,10,true
894,-1,5,0.0,0.0,0,9,true
895,-5,5,0.0,0.0,0,4,true
896,0,5,0.0,0.0,0,4,true
897,0,5,0.0,0.0,0,4,true
898,-1,5,0.0,0.0,0,3,true
899,7,5,0.0,0.0,0,10,true
900,-2,5,0.0,0.0,0,8,true
901,-6,5,0.0,0.0,0,2,true
902,2,5,0.0,0.0,0,4,true
903,3,5,0.0,0.0,0,7,true
904,3,4,0.0,0.0,0,10,true
905,-1,5,0.0,0.0,0,9,true
906,-5,5,0.0,0.0,0,4,true
907,-3,5,0.0,0.0,0,1,true
908,7,5,0.0,0.0,0,8,true
909,-4,5,0.0,0.0,0,4,true
910,0,5,0.0,0.0,0,4,true
911,5,5,0.0,0.0,0,9,true
912,-6,5,0.0,0.0,0,3,true
913,2,5,0.0,0.0,0,5,true
914,1,5,0.0,0.0,0,6,true
915,1,5,0.0,0.0,0,7,true
916,-4,5,0.0,0.0,0,3,true
917,2,5,0.0,0.0,0,5,true
918,-3,5,0.0,0.0,0,2,true
919,0,5,0.0,0.0,0,2,true
920,8,5,0.0,0.0,0,10,true
921,0,5,0.0,0.0,0,10,true
922,-3,5,0.0,0.0,0,7,true
923,1,5,0.0,0.0,0,8,true
924,1,5,0.0,0.0,0,9,true
925,-7,3,0.0,0.0,0,2,true
926,5,5,0.0,0.0,0,7,true
927,-3,5,0.0,0.0,0,4,true
928,1,5,0.0,0.0,0,5,true
929,-1,5,0.0,0.0,0,4,true
930,5,5,0.0,0.0,0,9,true
931,-3,5,0.0,0.0,0,6,true
932,1,5,0.0,0.0,0,7,true
933,-2,5,0.0,0.0,0,5,true
934,2,5,0.0,0.0,0,7,true
935,2,5,0.0,0.0,0,9,true
936,-7,4,0.0,0.0,0,2,true
937,5,5,0.0,0.0,0,7,true
938,3,5,0.0,0.0,0,10,true
939,0,5,0.0,0.0,0,10,true
940,-3,5,0.0,0.0,0,7,true
941,3,5,0.0,0.0,0,10,true
942,-4,5,0.0,0.0,0,6,true
943,0,5,0.0,0.0,0,6,true
944,-4,5,0.0,0.0,0,2,true
945,4,5,0.0,0.0,0,6,true
946,-3,5,0.0,0.0,0,3,true
947,6,4,0.0,0.0,0,9,true
948,-7,5,0.0,0.0,0,2,true
949,4,5,0.0,0.0,0,6,true
950,-5,5,0.0,0.0,0,1,true
951,7,5,0.0,0.0,0,8,true
952,-1,5,0.0,0.0,0,7,true
953,3,5,0.0,0.0,0,10,true
954,-6,5,0.0,0.0,0,4,true
955,4,4,0.0,0.0,0,8,true
956,1,5,0.0,0.0,0,9,true
957,-5,5,0.0,0.0,0,4,true
958,4,5,0.0,0.0,0,8,true
959,-2,5,0.0,0.0,0,6,true
960,4,5,0.0,0.0,0,10,true
961,-7,5,0.0,0.0,0,3,true
962,7,5,0.0,0.0,0,10,true
963,-1,5,0.0,0.0,0,9,true
964,-4,5,0.0,0.0,0,5,true
965,4,5,0.0,0.0,0,9,true
966,-4,5,0.0,0.0,0,5,true
967,-3,4,0.0,0.0,0,2,true
968,6,5,0.0,0.0,0,8,true
969,-4,5,0.0,0.0,0,4,true
970,-3,5,0.0,0.0,0,1,true
971,2,5,0.0,0.0,0,3,true
972,3,5,0.0,0.0,0,6,true
973,2,5,0.0,0.0,0,8,true
974,-4,5,0.0,0.0,0,4,true
975,-2,5,0.0,0.0,0,2,true
976,5,5,0.0,0.0,0,7,true
977,-6,5,0.0,0.0,0,1,true
978,2,5,0.0,0.0,0,3,true
979,3,5,0.0,0.0,0,6,true
980,4,5,0.0,0.0,0,10,true
981,-1,5,0.0,0.0,0,9,true
982,-7,5,0.0,0.0,0,2,true
983,5,5,0.0,0.0,0,7,true
984,0,5,0.0,0.0,0,7,true
985,-6,4,0.0,0.0,0,1,true
986,5,5,0.0,0.0,0,6,true
987,-2,5,0.0,0.0,0,4,true
988,2,5,0.0,0.0,0,6,true
989,-5,5,0.0,0.0,0,1,true
990,8,5,0.0,0.0,0,9,true
991,1,5,0.0,0.0,0,10,true
992,-4,5,0.0,0.0,0,6,true
993,1,5,0.0,0.0,0,7,true
994,-4,5,0.0,0.0,0,3,true
995,3,5,0.0,0.0,0,6,true
996,-1,5,0.0,0.0,0,5,true
997,-2,5,0.0,0.0,0,3,true
998,6,5,0.0,0.0,0,9,true
999,0,5,0.0,0.0,0,9,true
1000,-5,5,0.0,0.0,0,4,true
1001,2,5,0.0,0.0,0,6,true
1002,1,5,0.0,0.0,0,7,true
1003,-5,5,0.0,0.0,0,2,true
1004,3,5,0.0,0.0,0,5,true
1005,5,5,0.0,0.0,0,10,true
1006,-3,5,0.0,0.0,0,7,true
1007,-2,5,0.0,0.0,0,5,true
1008,-3,5,0.0,0.0,0,2,true
1009,1,5,0.0,0.0,0,3,true
1010,-2,5,0.0,0.0,0,1,true
1011,3,5,0.0,0.0,0,4,true
1012,-1,5,0.0,0.0,0,3,true
1013,1,5,0.0,0.0,0,4,true
1014,5,5,0.0,0.0,0,9,true
1015,-6,5,0.0,0.0,0,3,true
1016,7,5,0.0,0.0,0,10,true
1017,-5,5,0.0,0.0,0,5,true
1018,-4,5,0.0,0.0,0,1,true
1019,5,5,0.0,0.0,0,6,true
1020,0,5,0.0,0.0,0,6,true
1021,-1,5,0.0,0.0,0,5,true
1022,-3,5,0.0,0.0,0,2,true
1023,0,5,0.0,0.0,0,2,true
1024,7,5,0.0,0.0,0,9,true
1025,-6,5,0.0,0.0,0,3,true
1026,4,5,0.0,0.0,0,7,true
1027,-2,5,0.0,0.0,0,5,true
1028,3,5,0.0,0.0,0,8,true
1029,-2,4,0.0,0.0,0,6,true
1030,0,5,0.0,0.0,0,6,true
1031,-1,5,0.0,0.0,0,5,true
1032,1,5,0.0,0.0,0,6,true
1033,4,5,0.0,0.0,0,10,true
1034,-4,5,0.0,0.0,0,6,true
1035,0,5,0.0,0.0,0,6,true
1036,-5,5,0.0,0.0,0,1,true
1037,0,5,0.0,0.0,0,1,true
1038,3,5,0.0,0.0,0,4,true
1039,-3,5,0.0,0.0,0,1,true
1040,7,5,0.0,0.0,0,8,true
1041,-5,5,0.0,0.0,0,3,true
1042,7,5,0.0,0.0,0,10,true
1043,-1,5,0.0,0.0,0,9,true
1044,0,5,0.0,0.0,0,9,true
1045,-7,5,0.0,0.0,0,2,true
1046,6,5,0.0,0.0,0,8,true
1047,-1,5,0.0,0.0,0,7,true
1048,-1,5,0.0,0.0,0,6,true
1049,-3,5,0.0,0.0,0,3,true
1050,2,5,0.0,0.0,0,5,true
1051,3,5,0.0,0.0,0,8,true
1052,0,4,0.0,0.0,0,8,true
1053,-6,5,0.0,0.0,0,2,true
1054,6,5,0.0,0.0,0,8,true
1055,-3,5,0.0,0.0,0,5,true
1056,-4,5,0.0,0.0,0,1,true
1057,9,5,0.0,0.0,0,10,true
1058,-4,5,0.0,0.0,0,6,true
1059,-4,5,0.0,0.0,0,2,true
1060,6,5,0.0,0.0,0,8,true
1061,-7,5,0.0,0.0,0,1,true
1062,1,5,0.0,0.0,0,2,true
1063,2,5,0.0,0.0,0,4,true
1064,-3,5,0.0,0.0,0,1,true
1065,2,4,0.0,0.0,0,3,true
1066,6,5,0.0,0.0,0,9,true
1067,-4,5,0.0,0.0,0,5,true
1068,-1,5,0.0,0.0,0,4,true
1069,3,5,0.0,0.0,0,7,true
1070,-1,5,0.0,0.0,0,6,true
1071,1,5,0.0,0.0,0,7,true
1072,-2,5,0.0,0.0,0,5,true
1073,1,5,0.0,0.0,0,6,true
1074,-4,5,0.0,0.0,0,2,true
1075,-1,5,0.0,0.0,0,1,true
1076,9,5,0.0,0.0,0,10,true
1077,-2,5,0.0,0.0,0,8,true
1078,-7,5,0.0,0.0,0,1,true
1079,2,5,0.0,0.0,0,3,true
1080,6,5,0.0,0.0,0,9,true
1081,-7,5,0.0,0.0,0,2,true
1082,8,5,0.0,0.0,0,10,true
1083,-8,5,0.0,0.0,0,2,true
1084,6,5,0.0,0.0,0,8,true
1085,-5,5,0.0,0.0,0,3,true
1086,-1,5,0.0,0.0,0,2,true
1087,8,5,0.0,0.0,0,10,true
1088,-4,5,0.0,0.0,0,6,true
1089,2,5,0.0,0.0,0,8,true
1090,-4,5,0.0,0.0,0,4,true
1091,2,5,0.0,0.0,0,6,true
1092,-1,5,0.0,0.0,0,5,true
1093,-1,5,0.0,0.0,0,4,true
1094,6,5,0.0,0.0,0,10,true
1095,0,5,0.0,0.0,0,10,true
1096,-1,5,0.0,0.0,0,9,true
1097,-4,5,0.0,0.0,0,5,true
1098,-4,5,0.0,0.0,0,1,true
1099,4,5,0.0,0.0,0,5,true
1100,-1,5,0.0,0.0,0,4,true
1101,0,5,0.0,0.0,0,4,true
1102,1,4,0.0,0.0,0,5,true
1103,2,5,0.0,0.0,0,7,true
1104,3,5,0.0,0.0,0,10,true
1105,-9,5,0.0,0.0,0,1,true
1106,4,5,0.0,0.0,0,5,true
1107,2,5,0.0,0.0,0,7,true
1108,1,5,0.0,0.0,0,8,true
1109,-3,5,0.0,0.0,0,5,true
1110,-3,5,0.0,0.0,0,2,true
1111,6,5,0.0,0.0,0,8,true
1112,0,5,0.0,0.0,0,8,true
1113,-1,5,0.0,0.0,0,7,true
1114,2,5,0.0,0.0,0,9,true
1115,-5,4,0.0,0.0,0,4,true
1116,6,5,0.0,0.0,0,10,true
1117,-6,5,0.0,0.0,0,4,true
1118,4,5,0.0,0.0,0,8,true
1119,-2,5,0.0,0.0,0,6,true
1120,-3,5,0.0,0.0,0,3,true
1121,1,5,0.0,0.0,0,4,true
1122,4,4,0.0,0.0,0,8,true
1123,-7,5,0.0,0.0,0,1,true
1124,9,5,0.0,0.0,0,10,true
1125,-6,5,0.0,0.0,0,4,true
1126,4,5,0.0,0.0,0,8,true
1127,-7,5,0.0,0.0,0,1,true
1128,0,5,0.0,0.0,0,1,true
1129,3,5,0.0,0.0,0,4,true
1130,1,4,0.0,0.0,0,5,true
1131,-3,5,0.0,0.0,0,2,true
1132,-1,5,0.0,0.0,0,1,true
1133,8,5,0.0,0.0,0,9,true
1134,-6,5,0.0,0.0,0,3,true
1135,7,5,0.0,0.0,0,10,true
1136,-9,5,0.0,0.0,0,1,true
1137,9,5,0.0,0.0,0,10,true
1138,-6,5,0.0,0.0,0,4,true
1139,1,5,0.0,0.0,0,5,true
1140,-4,5,0.0,0.0,0,1,true
1141,3,5,0.0,0.0,0,4,true
1142,6,5,0.0,0.0,0,10,true
1143,-8,5,0.0,0.0,0,2,true
1144,4,5,0.0,0.0,0,6,true
1145,1,5,0.0,0.0,0,7,true
1146,0,5,0.0,0.0,0,7,true
1147,-1,5,0.0,0.0,0,6,true
1148,-2,3,0.0,0.0,0,4,true
1149,2,5,0.0,0.0,0,6,true
1150,-3,5,0.0,0.0,0,3,true
1151,-2,5,0.0,0.0,0,1,true
1152,3,5,0.0,0.0,0,4,true
1153,5,5,0.0,0.0,0,9,true
1154,-8,5,0.0,0.0,0,1,true
1155,8,5,0.0,0.0,0,9,true
1156,-2,5,0.0,0.0,0,7,true
1157,0,5,0.0,0.0,0,7,true
1158,3,5,0.0,0.0,0,10,true
1159,-1,5,0.0,0.0,0,9,true
1160,-8,5,0.0,0.0,0,1,true
1161,5,5,0.0,0.0,0,6,true
1162,-5,5,0.0,0.0,0,1,true
1163,3,5,0.0,0.0,0,4,true
1164,0,5,0.0,0.0,0,4,true
1165,0,5,0.0,0.0,0,4,true
1166,4,5,0.0,0.0,0,8,true
1167,2,5,0.0,0.0,0,10,true
1168,0,5,0.0,0.0,0,10,true
1169,-7,5,0.0,0.0,0,3,true
1170,0,5,0.0,0.0,0,3,true
1171,6,5,0.0,0.0,0,9,true
1172,-5,5,0.0,0.0,0,4,true
1173,4,5,0.0,0.0,0,8,true
1174,0,5,0.0,0.0,0,8,true
1175,-6,5,0.0,0.0,0,2,true
1176,8,5,0.0,0.0,0,10,true
1177,-5,5,0.0,0.0,0,5,true
1178,0,5,0.0,0.0,0,5,true
1179,4,5,0.0,0.0,0,9,true
1180,-3,5,0.0,0.0,0,6,true
1181,-5,5,0.0,0.0,0,1,true
1182,7,5,0.0,0.0,0,8,true
1183,-5,5,0.0,0.0,0,3,true
1184,0,5,0.0,0.0,0,3,true
1185,0,5,0.0,0.0,0,3,true
1186,-1,5,0.0,0.0,0,2,true
1187,-1,5,0.0,0.0,0,1,true
1188,9,5,0.0,0.0,0,10,true
1189,-8,5,0.0,0.0,0,2,true
1190,4,5,0.0,0.0,0,6,true
1191,-5,5,0.0,0.0,0,1,true
1192,2,5,0.0,0.0,0,3,true
1193,4,5,0.0,0.0,0,7,true
1194,-4,5,0.0,0.0,0,3,true
1195,3,5,0.0,0.0,0,6,true
1196,-1,5,0.0,0.0,0,5,true
1197,5,5,0.0,0.0,0,10,true
1198,-9,5,0.0,0.0,0,1,true
1199,6,5,0.0,0.0,0,7,true
1200,0,5,0.0,0.0,0,7,true
1201,3,5,0.0,0.0,0,10,true
1202,-8,5,0.0,0.0,0,2,true
1203,-1,5,0.0,0.0,0,1,true
1204,4,5,0.0,0.0,0,5,true
1205,-2,5,0.0,0.0,0,3,true
1206,-1,5,0.0,0.0,0,2,true
1207,0,5,0.0,0.0,0,2,true
1208,2,5,0.0,0.0,0,4,true
1209,3,5,0.0,0.0,0,7,true
1210,-2,5,0.0,0.0,0,5,true
1211,-1,5,0.0,0.0,0,4,true
1212,1,5,0.0,0.0,0,5,true
1213,1,5,0.0,0.0,0,6,true
1214,-1,5,0.0,0.0,0,5,true
1215,-4,5,0.0,0.0,0,1,true
1216,0,5,0.0,0.0,0,1,true
1217,7,5,0.0,0.0,0,8,true
1218,2,5,0.0,0.0,0,10,true
1219,-8,5,0.0,0.0,0,2,true
1220,5,5,0.0,0.0,0,7,true
1221,3,5,0.0,0.0,0,10,true
1222,-1,5,0.0,0.0,0,9,true
1223,-2,5,0.0,0.0,0,7,true
1224,0,5,0.0,0.0,0,7,true
1225,-1,5,0.0,0.0,0,6,true
1226,0,5,0.0,0.0,0,6,true
1227,-4,5,0.0,0.0,0,2,true
1228,3,5,0.0,0.0,0,5,true
1229,4,5,0.0,0.0,0,9,true
1230,-5,5,0.0,0.0,0,4,true
1231,4,3,0.0,0.0,0,8,true
1232,-7,5,0.0,0.0,0,1,true
1233,3,5,0.0,0.0,0,4,true
1234,2,5,0.0,0.0,0,6,true
1235,-5,5,0.0,0.0,0,1,true
1236,0,5,0.0,0.0,0,1,true
1237,6,5,0.0,0.0,0,7,true
1238,-5,5,0.0,0.0,0,2,true
1239,1,5,0.0,0.0,0,3,true
1240,4,5,0.0,0.0,0,7,true
1241,-3,5,0.0,0.0,0,4,true
1242,2,5,0.0,0.0,0,6,true
1243,-3,4,0.0,0.0,0,3,true
1244,6,5,0.0,0.0,0,9,true
1245,-2,5,0.0,0.0,0,7,true
1246,1,5,0.0,0.0,0,8,true
1247,-6,5,0.0,0.0,0,2,true
1248,1,4,0.0,0.0,0,3,true
1249,0,5,0.0,0.0,0,3,true
1250,0,5,0.0,0.0,0,3,true
1251,2,5,0.0,0.0,0,5,true
1252,-2,5,0.0,0.0,0,3,true
1253,3,5,0.0,0.0,0,6,true
1254,3,5,0.0,0.0,0,9,true
1255,-3,5,0.0,0.0,0,6,true
1256,2,5,0.0,0.0,0,8,true
1257,-7,5,0.0,0.0,0,1,true
1258,4,5,0.0,0.0,0,5,true
1259,0,5,0.0,0.0,0,5,true
1260,4,5,0.0,0.0,0,9,true
1261,-7,5,0.0,0.0,0,2,true
1262,-1,4,0.0,0.0,0,1,true
1263,1,5,0.0,0.0,0,2,true
1264,8,5,0.0,0.0,0,10,true
1265,0,5,0.0,0.0,0,10,true
1266,0,5,0.0,0.0,0,10,true
1267,-6,5,0.0,0.0,0,4,true
1268,-2,5,0.0,0.0,0,2,true
1269,-1,5,0.0,0.0,0,1,true
1270,7,4,0.0,0.0,0,8,true
1271,-6,5,0.0,0.0,0,2,true
1272,-1,5,0.0,0.0,0,1,true
1273,0,5,0.0,0.0,0,1,true
1274,4,5,0.0,0.0,0,5,true
1275,-2,5,0.0,0.0,0,3,true
1276,1,5,0.0,0.0,0,4,true
1277,2,5,0.0,0.0,0,6,true
1278,-5,5,0.0,0.0,0,1,true
1279,3,5,0.0,0.0,0,4,true
1280,2,5,0.0,0.0,0,6,true
1281,0,5,0.0,0.0,0,6,true
1282,-5,5,0.0,0.0,0,1,true
1283,6,5,0.0,0.0,0,7,true
1284,-3,5,0.0,0.0,0,4,true
1285,-1,5,0.0,0.0,0,3,true
1286,-1,5,0.0,0.0,0,2,true
1287,-1,5,0.0,0.0,0,1,true
1288,8,5,0.0,0.0,0,9,true
1289,-5,5,0.0,0.0,0,4,true
1290,5,5,0.0,0.0,0,9,true
1291,-6,5,0.0,0.0,0,3,true
1292,3,5,0.0,0.0,0,6,true
1293,-1,5,0.0,0.0,0,5,true
1294,0,5,0.0,0.0,0,5,true
1295,0,5,0.0,0.0,0,5,true
1296,-4,5,0.0,0.0,0,1,true
1297,2,5,0.0,0.0,0,3,true
1298,3,5,0.0,0.0,0,6,true
1299,-3,5,0.0,0.0,0,3,true
1300,5,5,0.0,0.0,0,8,true
1301,-5,5,0.0,0.0,0,3,true
1302,-2,5,0.0,0.0,0,1,true
1303,7,5,0.0,0.0,0,8,true
1304,-4,5,0.0,0.0,0,4,true
1305,5,5,0.0,0.0,0,9,true
1306,-5,5,0.0,0.0,0,4,true
1307,-2,5,0.0,0.0,0,2,true
1308,0,5,0.0,0.0,0,2,true
1309,3,5,0.0,0.0,0,5,true
1310,-2,5,0.0,0.0,0,3,true
1311,-1,5,0.0,0.0,0,2,true
1312,3,5,0.0,0.0,0,5,true
1313,4,5,0.0,0.0,0,9,true
1314,-7,4,0.0,0.0,0,2,true
1315,2,4,0.0,0.0,0,4,true
1316,5,5,0.0,0.0,0,9,true
1317,-7,5,0.0,0.0,0,2,true
1318,2,5,0.0,0.0,0,4,true
1319,3,5,0.0,0.0,0,7,true
1320,-5,5,0.0,0.0,0,2,true
1321,4,4,0.0,0.0,0,6,true
1322,-4,4,0.0,0.0,0,2,true
1323,1,5,0.0,0.0,0,3,true
1324,7,5,0.0,0.0,0,10,true
1325,-1,3,0.0,0.0,0,9,true
1326,-1,5,0.0,0.0,0,8,true
1327,0,5,0.0,0.0,0,8,true
1328,-7,5,0.0,0.0,0,1,true
1329,2,5,0.0,0.0,0,3,true
1330,1,5,0.0,0.0,0,4,true
1331,3,5,0.0,0.0,0,7,true
1332,-1,5,0.0,0.0,0,6,true
1333,0,5,0.0,0.0,0,6,true
1334,4,5,0.0,0.0,0,10,true
1335,-3,5,0.0,0.0,0,7,true
1336,1,5,0.0,0.0,0,8,true
1337,-4,5,0.0,0.0,0,4,true
1338,-1,5,0.0,0.0,0,3,true
1339,5,5,0.0,0.0,0,8,true
1340,-6,5,0.0,0.0,0,2,true
1341,8,5,0.0,0.0,0,10,true
1342,-5,5,0.0,0.0,0,5,true
1343,-1,5,0.0,0.0,0,4,true
1344,-2,5,0.0,0.0,0,2,true
